Year,Month,Material Description,Quantity
2020,2,134/0 TRIPPING CAM,900
2020,2,162/0 VALVE SPRING DISC,14000
2020,2,256/1 CONTACT FINGER,40000
2020,2,337/4 HOLDER,59904
2020,2,487/0 PLATE VALVE INLET TS5,900
2020,2,488/0 PLATE VALVE DISC TS5,900
2020,2,490/0 PRESSURE PLATE 4.5MM,2000
2020,2,492/0 PRESSURE PLATE 6.5MM,6000
2020,2,"499/F1 F DISCHARGE VALVE PLATE, 1W",19200
2020,2,"499/R1 R DISCHARGE VALVE PLATE, 1W",19200
2020,2,500/0 THRUST WASHER,5000
2020,2,503/0 TONGUE SPACER,39600
2020,2,529/F1 VALVE PLATE_F (1W),55200
2020,2,529/R1 VALVE PLATE_R (1W),55200
2020,2,531/0 SPROCKET CRANK SHAFT-4.38 THK,22000
2020,2,542/0 CLOSE LATCH SUB ASSEMBLY,400
2020,2,553/0 PLATE PRESSURE CLUTCH,10500
2020,2,558/0 LOCK WASHER BRG NUT,9540
2020,2,560/0 VALVE PLATE CR06,12250
2020,2,565/0 FACE  DRIVE,5000
2020,2,569/0  VALVE  PLATE,10000
2020,2,"572/0 GEAR COMP, STARTER CLUTCH",3008
2020,2,"578/0 LEVER,  REVERSE GEAR SHIFT",13000
2020,2,"579/0 BRACKET,  REVERSE GEAR SHIFT",7200
2020,2,589/0 SPROCKET,3600
2020,2,590/0 PAWL,100000
2020,2,591/0 PAWL GEAR SHIFT,200000
2020,2,592/0 WHEEL STARTER,1800
2020,2,593/0 GEAR STARTER CLUTCH,2380
2020,2,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",8568
2020,2,602/0 SPROCKET CAM SHAFT-4.52 THK,16200
2020,2,605/0 COVER OIL PUMP,1800
2020,2,606/0 WHEEL STARTER,5010
2020,2,607/0 WHEEL  STARTER,25008
2020,2,614/0 SEGMENT,80000
2020,2,618/M PLATE SHIFT DRUM STOPPER,44150
2020,2,619/0 PLATE SHIFT DRUM STOPPER,84780
2020,2,760/0 RETAINER PLATE,400
2020,2,762/0 PRESSURE PLATE,1600
2020,2,764/1 PRESSURE PLATE(R/G),800
2020,2,793/0 PLATE SYNC HUB,10000
2020,2,813/2 LEVER SHIFT - 1,12000
2020,2,814/2 LEVER SHIFT - 2,53000
2020,2,816/1 PLATE SHIFT DRUM STOPPER,399700
2020,2,820/3 HOLDER CLUTCH,19800
2020,2,863/0 PLATE CLUTCH,36000
2020,2,877/0 SPROCKET CAM,9640
2020,2,880/0 STOPR COMP.GR SHIFT DRUM,9080
2020,2,884/1 RATCHET PLATE,110000
2020,2,890/0 plate clutch with Planish.(k1),185000
2020,2,893/0 STOPPER LEVER ASSY.,72000
2020,2,895/0 LEVER SHIFT 1.,35000
2020,2,896/0 JAW FINGER VERTICAL,183000
2020,2,909/M MASTER ARM GEAR SHIFTER,24990
2020,2,914/0 SPROCKET  CAM,10080
2020,2,914/H SPROCKET  CAM,79440
2020,2,915/0 SPROCKET STARTING,177400
2020,2,918/M SPROCKET,5520
2020,2,919/M ASSLY REVERSE LEVER,6000
2020,2,920/0 LATCH,12000
2020,2,921/0 PLATE,40000
2020,2,"923/0 ,KEY PACKING",120000
2020,2,924/1 SPROCKET CAM,360000
2020,2,925/0 SPROCKET,15840
2020,2,930/0 KEY,30000
2020,2,931/M SPROCKET CAM,24000
2020,2,935/0 STOPPER LEVER ASSY.,1500
2020,2,936/0 PLATE,9000
2020,2,937/0 SPACER WASHER,60000
2020,2,938/F PLATE VALVE FRONT 1W,16800
2020,2,938/R PLATE VALVE  REAR-1W,16800
2020,2,"941/0 Washer, 5th Sync Hub",48000
2020,2,"943/1 , STOPPER PLATE",5000
2020,2,945/0 STOPPER LEVER ASSY.,2400
2020,2,947/0 Stopper Comp Gear Shift Cam,3000
2020,2,949/0 STOPPER LEVER ASSY.,2000
2020,2,950/0 LEVER SHIFT 1,5400
2020,2,951/0 LEVER SHIFT 2,4000
2020,2,952/0 PLATE CLUTCH,21000
2020,2,956/0 SPROCKET,45600
2020,2,958/0 STOPR COMP.GEAR SHIFT DRUM,30000
2020,2,959/0 EQUALIZER,30000
2020,2,EXP63 NABE,5000
2020,2,EXP64A NABE,10000
2020,3,037/A CONTACT FINGER,7250
2020,3,037/B CONTACT FINGER,40000
2020,3,1000/0 WHEEL STARTER,7000
2020,3,1003/0 FACE DRIVE,2160
2020,3,1005/0 GEAR STARTER CLUTCH,6480
2020,3,1007/0 STOPPER LEVER ASSY.,11000
2020,3,1010/0 ROTOR SENSOR,41280
2020,3,1012/0 GEAR STARTER CLUTCH,3360
2020,3,1014/0 GEAR COMP. STARTER DRIVEN,17280
2020,3,1015/0 GEAR STARTER CLUTCH,18900
2020,3,1017/0 CRANK SENSOR TARGET WHEEL,5200
2020,3,1020/0 SPROCKET STARTING,51840
2020,3,256/1 CONTACT FINGER,50250
2020,3,337/4 HOLDER,29952
2020,3,487/0 PLATE VALVE INLET TS5,780
2020,3,488/0 PLATE VALVE DISC TS5,780
2020,3,490/0 PRESSURE PLATE 4.5MM,1000
2020,3,492/0 PRESSURE PLATE 6.5MM,5000
2020,3,"499/F1 F DISCHARGE VALVE PLATE, 1W",26400
2020,3,"499/R1 R DISCHARGE VALVE PLATE, 1W",26400
2020,3,500/0 THRUST WASHER,1000
2020,3,529/F1 VALVE PLATE_F (1W),38400
2020,3,529/R1 VALVE PLATE_R (1W),38400
2020,3,540/0 DISTANCE PLATE 1,40
2020,3,543/0 TRIGGER WHEEL,30
2020,3,553/0 PLATE PRESSURE CLUTCH,5820
2020,3,560/0 VALVE PLATE CR06,20350
2020,3,565/0 FACE  DRIVE,5000
2020,3,589/0 SPROCKET,1200
2020,3,590/0 PAWL,50000
2020,3,591/0 PAWL GEAR SHIFT,70000
2020,3,592/0 WHEEL STARTER,600
2020,3,606/0 WHEEL STARTER,3510
2020,3,607/0 WHEEL  STARTER,20040
2020,3,614/0 SEGMENT,30500
2020,3,618/M PLATE SHIFT DRUM STOPPER,28000
2020,3,619/0 PLATE SHIFT DRUM STOPPER,36900
2020,3,762/0 PRESSURE PLATE,400
2020,3,764/1 PRESSURE PLATE(R/G),2200
2020,3,793/0 PLATE SYNC HUB,7000
2020,3,813/2 LEVER SHIFT - 1,19000
2020,3,814/2 LEVER SHIFT - 2,48000
2020,3,816/1 PLATE SHIFT DRUM STOPPER,242900
2020,3,820/3 HOLDER CLUTCH,18000
2020,3,863/0 PLATE CLUTCH,27000
2020,3,877/0 SPROCKET CAM,21120
2020,3,880/0 STOPR COMP.GR SHIFT DRUM,21000
2020,3,881/0 SPROCKET CAM,240
2020,3,884/1 RATCHET PLATE,80000
2020,3,890/ plate clutch with out Planish.(k1),75000
2020,3,890/0 plate clutch with Planish.(k1),30000
2020,3,893/0 STOPPER LEVER ASSY.,28000
2020,3,895/0 LEVER SHIFT 1.,23000
2020,3,896/0 JAW FINGER VERTICAL,200000
2020,3,914/0 SPROCKET  CAM,6480
2020,3,914/H SPROCKET  CAM,57120
2020,3,918/M SPROCKET,4800
2020,3,920/0 LATCH,12000
2020,3,"923/0 ,KEY PACKING",55000
2020,3,924/1 SPROCKET CAM,208200
2020,3,925/0 SPROCKET,7920
2020,3,930/0 KEY,15000
2020,3,931/M SPROCKET CAM,31200
2020,3,935/0 STOPPER LEVER ASSY.,1500
2020,3,937/0 SPACER WASHER,50000
2020,3,938/F PLATE VALVE FRONT 1W,24480
2020,3,938/R PLATE VALVE  REAR-1W,24480
2020,3,"941/0 Washer, 5th Sync Hub",24800
2020,3,"943/1 , STOPPER PLATE",1000
2020,3,947/0 Stopper Comp Gear Shift Cam,4000
2020,3,949/0 STOPPER LEVER ASSY.,2000
2020,3,950/0 LEVER SHIFT 1,7600
2020,3,951/0 LEVER SHIFT 2,8000
2020,3,956/0 SPROCKET,28800
2020,3,958/0 STOPR COMP.GEAR SHIFT DRUM,18050
2020,3,959/0 EQUALIZER,12400
2020,3,EXP63 NABE,5000
2020,5,037/A CONTACT FINGER,3750
2020,5,037/B CONTACT FINGER,30750
2020,5,1005/0 GEAR STARTER CLUTCH,8448
2020,5,1007/0 STOPPER LEVER ASSY.,2000
2020,5,1014/0 GEAR COMP. STARTER DRIVEN,8640
2020,5,1015/0 GEAR STARTER CLUTCH,12900
2020,5,1020/0 SPROCKET STARTING,12960
2020,5,162/0 VALVE SPRING DISC,3500
2020,5,256/1 CONTACT FINGER,20000
2020,5,337/4 HOLDER,29952
2020,5,487/0 PLATE VALVE INLET TS5,300
2020,5,488/0 PLATE VALVE DISC TS5,300
2020,5,537/0 CAM SENSOR WHEEL,336
2020,5,565/0 FACE  DRIVE,1480
2020,5,590/0 PAWL,10000
2020,5,591/0 PAWL GEAR SHIFT,10000
2020,5,593/0 GEAR STARTER CLUTCH,580
2020,5,614/0 SEGMENT,21000
2020,5,618/M PLATE SHIFT DRUM STOPPER,14400
2020,5,619/0 PLATE SHIFT DRUM STOPPER,11520
2020,5,760/0 RETAINER PLATE,800
2020,5,764/1 PRESSURE PLATE(R/G),1200
2020,5,820/3 HOLDER CLUTCH,7200
2020,5,880/0 STOPR COMP.GR SHIFT DRUM,5000
2020,5,884/1 RATCHET PLATE,70000
2020,5,890/ plate clutch with out Planish.(k1),18000
2020,5,890/0 plate clutch with Planish.(k1),70000
2020,5,893/0 STOPPER LEVER ASSY.,20000
2020,5,896/0 JAW FINGER VERTICAL,65000
2020,5,914/0 SPROCKET  CAM,9600
2020,5,915/0 SPROCKET STARTING,30000
2020,5,949/0 STOPPER LEVER ASSY.,1000
2020,5,EXP63 NABE,5000
2020,5,EXP64A NABE,5000
2020,6,1000/0 WHEEL STARTER,9000
2020,6,1003/0 FACE DRIVE,8800
2020,6,1005/0 GEAR STARTER CLUTCH,9360
2020,6,1007/0 STOPPER LEVER ASSY.,18000
2020,6,1013/F - F DISCHARGE VALVE PLATE 1W,4800
2020,6,1013/R - R DISCHARGE VALVE PLATE 1W,4800
2020,6,1014/0 GEAR COMP. STARTER DRIVEN,97008
2020,6,1015/0 GEAR STARTER CLUTCH,50206
2020,6,1017/0 CRANK SENSOR TARGET WHEEL,13000
2020,6,1020/0 SPROCKET STARTING,92448
2020,6,162/0 VALVE SPRING DISC,3500
2020,6,337/4 HOLDER,44928
2020,6,487/0 PLATE VALVE INLET TS5,1440
2020,6,488/0 PLATE VALVE DISC TS5,1740
2020,6,"499/F1 F DISCHARGE VALVE PLATE, 1W",4800
2020,6,"499/R1 R DISCHARGE VALVE PLATE, 1W",4800
2020,6,500/0 THRUST WASHER,600
2020,6,505/0 COUPLING,5200
2020,6,529/F1 VALVE PLATE_F (1W),9600
2020,6,529/R1 VALVE PLATE_R (1W),9600
2020,6,542/0 CLOSE LATCH SUB ASSEMBLY,160
2020,6,543/0 TRIGGER WHEEL,505
2020,6,565/0 FACE  DRIVE,5800
2020,6,"572/0 GEAR COMP, STARTER CLUTCH",1392
2020,6,589/0 SPROCKET,2760
2020,6,590/0 PAWL,120000
2020,6,591/0 PAWL GEAR SHIFT,70000
2020,6,592/0 WHEEL STARTER,4020
2020,6,593/0 GEAR STARTER CLUTCH,100
2020,6,606/0 WHEEL STARTER,1500
2020,6,607/0 WHEEL  STARTER,7512
2020,6,614/0 SEGMENT,75000
2020,6,618/M PLATE SHIFT DRUM STOPPER,94880
2020,6,619/0 PLATE SHIFT DRUM STOPPER,39960
2020,6,760/0 RETAINER PLATE,1200
2020,6,762/0 PRESSURE PLATE,1200
2020,6,793/0 PLATE SYNC HUB,4000
2020,6,813/2 LEVER SHIFT - 1,6000
2020,6,814/2 LEVER SHIFT - 2,15000
2020,6,816/1 PLATE SHIFT DRUM STOPPER,100100
2020,6,820/3 HOLDER CLUTCH,10800
2020,6,877/0 SPROCKET CAM,18000
2020,6,880/0 STOPR COMP.GR SHIFT DRUM,23000
2020,6,881/0 SPROCKET CAM,480
2020,6,884/1 RATCHET PLATE,96000
2020,6,890/0 plate clutch with Planish.(k1),110000
2020,6,893/0 STOPPER LEVER ASSY.,48000
2020,6,895/0 LEVER SHIFT 1.,9000
2020,6,896/0 JAW FINGER VERTICAL,200000
2020,6,914/0 SPROCKET  CAM,7200
2020,6,915/0 SPROCKET STARTING,115000
2020,6,918/M SPROCKET,1200
2020,6,"923/0 ,KEY PACKING",35000
2020,6,924/1 SPROCKET CAM,139800
2020,6,925/0 SPROCKET,9600
2020,6,930/0 KEY,15000
2020,6,931/M SPROCKET CAM,20000
2020,6,938/F PLATE VALVE FRONT 1W,4800
2020,6,938/R PLATE VALVE  REAR-1W,4800
2020,6,"943/1 , STOPPER PLATE",2000
2020,6,945/0 STOPPER LEVER ASSY.,1800
2020,6,947/0 Stopper Comp Gear Shift Cam,6000
2020,6,949/0 STOPPER LEVER ASSY.,1000
2020,6,950/0 LEVER SHIFT 1,2400
2020,6,952/0 PLATE CLUTCH,34000
2020,6,956/0 SPROCKET,9600
2020,6,958/0 STOPR COMP.GEAR SHIFT DRUM,500
2020,6,EXP64A NABE,10000
2020,7,037/A CONTACT FINGER,6000
2020,7,1000/0 WHEEL STARTER,9000
2020,7,1003/0 FACE DRIVE,23000
2020,7,1004/0 PLATE SIDE,35280
2020,7,1005/0 GEAR STARTER CLUTCH,7560
2020,7,1007/0 STOPPER LEVER ASSY.,10000
2020,7,1010/0 ROTOR SENSOR,65760
2020,7,1012/0 GEAR STARTER CLUTCH,1200
2020,7,1013/F - F DISCHARGE VALVE PLATE 1W,4800
2020,7,1013/R - R DISCHARGE VALVE PLATE 1W,4800
2020,7,1014/0 GEAR COMP. STARTER DRIVEN,145800
2020,7,1015/0 GEAR STARTER CLUTCH,45720
2020,7,1017/0 CRANK SENSOR TARGET WHEEL,10835
2020,7,1020/0 SPROCKET STARTING,75912
2020,7,162/0 VALVE SPRING DISC,6300
2020,7,256/1 CONTACT FINGER,18750
2020,7,337/4 HOLDER,34944
2020,7,487/0 PLATE VALVE INLET TS5,390
2020,7,488/0 PLATE VALVE DISC TS5,390
2020,7,490/0 PRESSURE PLATE 4.5MM,480
2020,7,"499/F1 F DISCHARGE VALVE PLATE, 1W",21600
2020,7,"499/R1 R DISCHARGE VALVE PLATE, 1W",21600
2020,7,500/0 THRUST WASHER,800
2020,7,505/0 COUPLING,4800
2020,7,529/F1 VALVE PLATE_F (1W),43200
2020,7,529/R1 VALVE PLATE_R (1W),43200
2020,7,537/0 CAM SENSOR WHEEL,720
2020,7,540/0 DISTANCE PLATE 1,400
2020,7,543/0 TRIGGER WHEEL,300
2020,7,558/0 LOCK WASHER BRG NUT,5040
2020,7,560/0 VALVE PLATE CR06,20000
2020,7,565/0 FACE  DRIVE,1600
2020,7,"572/0 GEAR COMP, STARTER CLUTCH",4672
2020,7,"578/0 LEVER,  REVERSE GEAR SHIFT",16000
2020,7,"579/0 BRACKET,  REVERSE GEAR SHIFT",13680
2020,7,589/0 SPROCKET,1920
2020,7,590/0 PAWL,50000
2020,7,591/0 PAWL GEAR SHIFT,80000
2020,7,592/0 WHEEL STARTER,3000
2020,7,607/0 WHEEL  STARTER,29904
2020,7,614/0 SEGMENT,33700
2020,7,618/M PLATE SHIFT DRUM STOPPER,136000
2020,7,619/0 PLATE SHIFT DRUM STOPPER,92340
2020,7,760/0 RETAINER PLATE,1200
2020,7,762/0 PRESSURE PLATE,1200
2020,7,764/1 PRESSURE PLATE(R/G),1200
2020,7,793/0 PLATE SYNC HUB,15000
2020,7,813/2 LEVER SHIFT - 1,17000
2020,7,814/2 LEVER SHIFT - 2,56500
2020,7,816/1 PLATE SHIFT DRUM STOPPER,403200
2020,7,820/3 HOLDER CLUTCH,18000
2020,7,877/0 SPROCKET CAM,26880
2020,7,880/0 STOPR COMP.GR SHIFT DRUM,22050
2020,7,884/1 RATCHET PLATE,100000
2020,7,890/0 plate clutch with Planish.(k1),40000
2020,7,893/0 STOPPER LEVER ASSY.,44000
2020,7,895/0 LEVER SHIFT 1.,35000
2020,7,896/0 JAW FINGER VERTICAL,160000
2020,7,909/M MASTER ARM GEAR SHIFTER,45900
2020,7,914/0 SPROCKET  CAM,7680
2020,7,914/H SPROCKET  CAM,76560
2020,7,915/0 SPROCKET STARTING,100000
2020,7,919/M ASSLY REVERSE LEVER,12000
2020,7,"923/0 ,KEY PACKING",40000
2020,7,924/1 SPROCKET CAM,413400
2020,7,925/0 SPROCKET,19200
2020,7,930/0 KEY,20000
2020,7,931/M SPROCKET CAM,33400
2020,7,937/0 SPACER WASHER,60000
2020,7,938/F PLATE VALVE FRONT 1W,4800
2020,7,938/R PLATE VALVE  REAR-1W,4800
2020,7,"941/0 Washer, 5th Sync Hub",28000
2020,7,"943/1 , STOPPER PLATE",1000
2020,7,945/0 STOPPER LEVER ASSY.,3000
2020,7,947/0 Stopper Comp Gear Shift Cam,10000
2020,7,949/0 STOPPER LEVER ASSY.,2000
2020,7,950/0 LEVER SHIFT 1,9376
2020,7,951/0 LEVER SHIFT 2,9000
2020,7,952/0 PLATE CLUTCH,111150
2020,7,956/0 SPROCKET,30000
2020,7,958/0 STOPR COMP.GEAR SHIFT DRUM,57500
2020,7,959/0 EQUALIZER,47000
2020,7,EXP63 NABE,5000
2020,7,EXP64A NABE,5000
2020,8,037/A CONTACT FINGER,7000
2020,8,037/B CONTACT FINGER,10000
2020,8,1000/0 WHEEL STARTER,11680
2020,8,1003/0 FACE DRIVE,40000
2020,8,1004/0 PLATE SIDE,25400
2020,8,1005/0 GEAR STARTER CLUTCH,23065
2020,8,1007/0 STOPPER LEVER ASSY.,14000
2020,8,1010/0 ROTOR SENSOR,59520
2020,8,1012/0 GEAR STARTER CLUTCH,5820
2020,8,1013/F - F DISCHARGE VALVE PLATE 1W,4800
2020,8,1013/R - R DISCHARGE VALVE PLATE 1W,4800
2020,8,1014/0 GEAR COMP. STARTER DRIVEN,111432
2020,8,1015/0 GEAR STARTER CLUTCH,46465
2020,8,1017/0 CRANK SENSOR TARGET WHEEL,9120
2020,8,1020/0 SPROCKET STARTING,107136
2020,8,134/0 TRIPPING CAM,900
2020,8,162/0 VALVE SPRING DISC,5600
2020,8,256/1 CONTACT FINGER,40000
2020,8,337/4 HOLDER,49920
2020,8,487/0 PLATE VALVE INLET TS5,1080
2020,8,488/0 PLATE VALVE DISC TS5,1080
2020,8,490/0 PRESSURE PLATE 4.5MM,1000
2020,8,"499/F1 F DISCHARGE VALVE PLATE, 1W",21600
2020,8,"499/R1 R DISCHARGE VALVE PLATE, 1W",21600
2020,8,500/0 THRUST WASHER,4300
2020,8,529/F1 VALVE PLATE_F (1W),40800
2020,8,529/R1 VALVE PLATE_R (1W),40800
2020,8,531/0 SPROCKET CRANK SHAFT-4.38 THK,15000
2020,8,537/0 CAM SENSOR WHEEL,672
2020,8,540/0 DISTANCE PLATE 1,1320
2020,8,542/0 CLOSE LATCH SUB ASSEMBLY,660
2020,8,543/0 TRIGGER WHEEL,1170
2020,8,553/0 PLATE PRESSURE CLUTCH,11100
2020,8,558/0 LOCK WASHER BRG NUT,7560
2020,8,560/0 VALVE PLATE CR06,15050
2020,8,565/0 FACE  DRIVE,2960
2020,8,"572/0 GEAR COMP, STARTER CLUTCH",12080
2020,8,"578/0 LEVER,  REVERSE GEAR SHIFT",12600
2020,8,"579/0 BRACKET,  REVERSE GEAR SHIFT",11160
2020,8,589/0 SPROCKET,3600
2020,8,590/0 PAWL,30000
2020,8,591/0 PAWL GEAR SHIFT,165000
2020,8,592/0 WHEEL STARTER,1800
2020,8,593/0 GEAR STARTER CLUTCH,3500
2020,8,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",4320
2020,8,605/0 COVER OIL PUMP,600
2020,8,606/0 WHEEL STARTER,1380
2020,8,607/0 WHEEL  STARTER,32928
2020,8,614/0 SEGMENT,38500
2020,8,618/M PLATE SHIFT DRUM STOPPER,89600
2020,8,619/0 PLATE SHIFT DRUM STOPPER,87480
2020,8,760/0 RETAINER PLATE,400
2020,8,762/0 PRESSURE PLATE,2400
2020,8,764/1 PRESSURE PLATE(R/G),1200
2020,8,793/0 PLATE SYNC HUB,10000
2020,8,813/2 LEVER SHIFT - 1,25000
2020,8,814/2 LEVER SHIFT - 2,67500
2020,8,816/1 PLATE SHIFT DRUM STOPPER,409500
2020,8,820/3 HOLDER CLUTCH,17400
2020,8,863/0 PLATE CLUTCH,15000
2020,8,877/0 SPROCKET CAM,49920
2020,8,880/0 STOPR COMP.GR SHIFT DRUM,60000
2020,8,881/0 SPROCKET CAM,480
2020,8,884/1 RATCHET PLATE,70000
2020,8,890/ plate clutch with out Planish.(k1),35000
2020,8,890/0 plate clutch with Planish.(k1),90000
2020,8,893/0 STOPPER LEVER ASSY.,30500
2020,8,895/0 LEVER SHIFT 1.,55000
2020,8,896/0 JAW FINGER VERTICAL,120000
2020,8,909/M MASTER ARM GEAR SHIFTER,41650
2020,8,914/0 SPROCKET  CAM,12000
2020,8,914/H SPROCKET  CAM,92640
2020,8,915/0 SPROCKET STARTING,101000
2020,8,918/M SPROCKET,2400
2020,8,919/M ASSLY REVERSE LEVER,9120
2020,8,920/0 LATCH,21000
2020,8,"923/0 ,KEY PACKING",54000
2020,8,924/1 SPROCKET CAM,343200
2020,8,925/0 SPROCKET,12000
2020,8,930/0 KEY,2000
2020,8,931/M SPROCKET CAM,53400
2020,8,936/0 PLATE,15900
2020,8,937/0 SPACER WASHER,90000
2020,8,938/F PLATE VALVE FRONT 1W,9600
2020,8,938/R PLATE VALVE  REAR-1W,9600
2020,8,"941/0 Washer, 5th Sync Hub",36000
2020,8,"943/1 , STOPPER PLATE",2000
2020,8,945/0 STOPPER LEVER ASSY.,3600
2020,8,947/0 Stopper Comp Gear Shift Cam,11000
2020,8,949/0 STOPPER LEVER ASSY.,4000
2020,8,950/0 LEVER SHIFT 1,13600
2020,8,951/0 LEVER SHIFT 2,11000
2020,8,952/0 PLATE CLUTCH,120000
2020,8,956/0 SPROCKET,36000
2020,8,958/0 STOPR COMP.GEAR SHIFT DRUM,42000
2020,8,959/0 EQUALIZER,28600
2020,8,EXP63 NABE,9000
2020,8,EXP64A NABE,4500
2020,9,037/A CONTACT FINGER,2500
2020,9,037/B CONTACT FINGER,32000
2020,9,1000/0 WHEEL STARTER,11260
2020,9,1003/0 FACE DRIVE,24520
2020,9,1004/0 PLATE SIDE,30960
2020,9,1005/0 GEAR STARTER CLUTCH,26448
2020,9,1007/0 STOPPER LEVER ASSY.,12000
2020,9,1010/0 ROTOR SENSOR,65120
2020,9,1012/0 GEAR STARTER CLUTCH,6820
2020,9,1013/F - F DISCHARGE VALVE PLATE 1W,4800
2020,9,1013/R - R DISCHARGE VALVE PLATE 1W,4800
2020,9,1014/0 GEAR COMP. STARTER DRIVEN,112584
2020,9,1015/0 GEAR STARTER CLUTCH,61780
2020,9,1017/0 CRANK SENSOR TARGET WHEEL,16680
2020,9,1020/0 SPROCKET STARTING,113064
2020,9,134/0 TRIPPING CAM,900
2020,9,162/0 VALVE SPRING DISC,6300
2020,9,256/1 CONTACT FINGER,46000
2020,9,337/4 HOLDER,34944
2020,9,487/0 PLATE VALVE INLET TS5,2010
2020,9,488/0 PLATE VALVE DISC TS5,2010
2020,9,490/0 PRESSURE PLATE 4.5MM,2000
2020,9,492/0 PRESSURE PLATE 6.5MM,2000
2020,9,"499/F1 F DISCHARGE VALVE PLATE, 1W",31200
2020,9,"499/R1 R DISCHARGE VALVE PLATE, 1W",31200
2020,9,500/0 THRUST WASHER,400
2020,9,503/0 TONGUE SPACER,13200
2020,9,505/0 COUPLING,3000
2020,9,529/F1 VALVE PLATE_F (1W),66000
2020,9,529/R1 VALVE PLATE_R (1W),66000
2020,9,531/0 SPROCKET CRANK SHAFT-4.38 THK,14000
2020,9,537/0 CAM SENSOR WHEEL,1008
2020,9,540/0 DISTANCE PLATE 1,1440
2020,9,542/0 CLOSE LATCH SUB ASSEMBLY,400
2020,9,543/0 TRIGGER WHEEL,930
2020,9,553/0 PLATE PRESSURE CLUTCH,6000
2020,9,558/0 LOCK WASHER BRG NUT,5040
2020,9,560/0 VALVE PLATE CR06,15000
2020,9,565/0 FACE  DRIVE,11560
2020,9,"572/0 GEAR COMP, STARTER CLUTCH",13984
2020,9,"578/0 LEVER,  REVERSE GEAR SHIFT",3000
2020,9,"579/0 BRACKET,  REVERSE GEAR SHIFT",6000
2020,9,589/0 SPROCKET,1200
2020,9,590/0 PAWL,127000
2020,9,591/0 PAWL GEAR SHIFT,160000
2020,9,593/0 GEAR STARTER CLUTCH,2260
2020,9,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",4320
2020,9,602/0 SPROCKET CAM SHAFT-4.52 THK,6210
2020,9,605/0 COVER OIL PUMP,1200
2020,9,606/0 WHEEL STARTER,930
2020,9,607/0 WHEEL  STARTER,41616
2020,9,614/0 SEGMENT,60000
2020,9,618/M PLATE SHIFT DRUM STOPPER,79200
2020,9,619/0 PLATE SHIFT DRUM STOPPER,75240
2020,9,762/0 PRESSURE PLATE,1200
2020,9,764/1 PRESSURE PLATE(R/G),2400
2020,9,793/0 PLATE SYNC HUB,16000
2020,9,813/2 LEVER SHIFT - 1,23000
2020,9,814/2 LEVER SHIFT - 2,72500
2020,9,816/1 PLATE SHIFT DRUM STOPPER,363300
2020,9,820/3 HOLDER CLUTCH,20850
2020,9,863/0 PLATE CLUTCH,18000
2020,9,877/0 SPROCKET CAM,48720
2020,9,880/0 STOPR COMP.GR SHIFT DRUM,56500
2020,9,884/1 RATCHET PLATE,30000
2020,9,890/ plate clutch with out Planish.(k1),60000
2020,9,890/0 plate clutch with Planish.(k1),145000
2020,9,893/0 STOPPER LEVER ASSY.,40500
2020,9,895/0 LEVER SHIFT 1.,65000
2020,9,896/0 JAW FINGER VERTICAL,150000
2020,9,909/M MASTER ARM GEAR SHIFTER,70380
2020,9,914/H SPROCKET  CAM,116160
2020,9,915/0 SPROCKET STARTING,172800
2020,9,918/M SPROCKET,1200
2020,9,919/M ASSLY REVERSE LEVER,10560
2020,9,920/0 LATCH,16000
2020,9,921/0 PLATE,40000
2020,9,"923/0 ,KEY PACKING",109000
2020,9,924/1 SPROCKET CAM,315900
2020,9,925/0 SPROCKET,24000
2020,9,930/0 KEY,70000
2020,9,931/M SPROCKET CAM,75000
2020,9,936/0 PLATE,10000
2020,9,937/0 SPACER WASHER,47000
2020,9,938/F PLATE VALVE FRONT 1W,4800
2020,9,938/R PLATE VALVE  REAR-1W,4800
2020,9,"941/0 Washer, 5th Sync Hub",59200
2020,9,"943/1 , STOPPER PLATE",4500
2020,9,945/0 STOPPER LEVER ASSY.,1800
2020,9,947/0 Stopper Comp Gear Shift Cam,12000
2020,9,949/0 STOPPER LEVER ASSY.,3000
2020,9,950/0 LEVER SHIFT 1,11400
2020,9,951/0 LEVER SHIFT 2,13000
2020,9,952/0 PLATE CLUTCH,24000
2020,9,956/0 SPROCKET,46080
2020,9,958/0 STOPR COMP.GEAR SHIFT DRUM,48500
2020,9,959/0 EQUALIZER,39700
2020,9,EXP63 NABE,6000
2020,9,EXP64A NABE,10500
2020,10,037/A CONTACT FINGER,4750
2020,10,037/B CONTACT FINGER,55000
2020,10,1000/0 WHEEL STARTER,6740
2020,10,1003/0 FACE DRIVE,38880
2020,10,1004/0 PLATE SIDE,26820
2020,10,1005/0 GEAR STARTER CLUTCH,1032
2020,10,1007/0 STOPPER LEVER ASSY.,8000
2020,10,1010/0 ROTOR SENSOR,55040
2020,10,1012/0 GEAR STARTER CLUTCH,8580
2020,10,1013/F - F DISCHARGE VALVE PLATE 1W,4800
2020,10,1013/R - R DISCHARGE VALVE PLATE 1W,4800
2020,10,1014/0 GEAR COMP. STARTER DRIVEN,115608
2020,10,1015/0 GEAR STARTER CLUTCH,35240
2020,10,1017/0 CRANK SENSOR TARGET WHEEL,13600
